stream_id,datum,wochentag,uhrzeit,nutzer_id,geraet,quelle,song_id,sekunden_gehoert
E-01649,2026-03-14,Samstag,21:44,U-0033,Tablet,Suche,S-053,159
E-01650,2026-03-14,Samstag,22:29,,Smart Speaker,Playlist,S-018,189
E-01651,2026-03-14,Samstag,22:42,U-0130,Smart Speaker,Autoplay,S-028,195
E-01652,2026-03-14,Samstag,22:52,U-0143,Smart Speaker,Playlist,S-010,158
E-01653,2026-03-14,Samstag,23:55,U-0117,Smart Speaker,Playlist,S-032,239
E-01654,2026-03-15,Sonntag,02:41,U-0108,Desktop,Autoplay,S-064,241
E-01655,2026-03-15,Sonntag,05:10,U-0063,Handy,Autoplay,S-056,19
E-01656,2026-03-15,Sonntag,06:09,U-0063,Handy,Autoplay,S-066,14
E-01657,2026-03-15,Sonntag,07:43,U-0038,Handy,Autoplay,S-078,57
E-01658,2026-03-15,Sonntag,08:07,U-0075,Handy,Autoplay,S-069,279
E-01659,2026-03-15,Sonntag,08:24,U-0063,Tablet,Autoplay,S-066,16
E-01660,2026-03-15,Sonntag,08:26,U-0078,Handy,Playlist,S-007,15
E-01661,2026-03-15,Sonntag,08:39,U-0127,Handy,Suche,S-031,242
E-01662,2026-03-15,Sonntag,09:48,U-0105,Handy,Album,S-092,173
E-01663,2026-03-15,Sonntag,12:48,U-0033,Handy,Suche,S-011,164
E-01664,2026-03-15,Sonntag,13:42,U-0038,Handy,Album,S-041,189
E-01665,2026-03-15,Sonntag,15:34,U-0038,Handy,Playlist,S-079,237
E-01666,2026-03-15,Sonntag,15:45,U-0092,Handy,Autoplay,S-008,7
E-01667,2026-03-15,Sonntag,16:13,U-0049,Handy,Suche,S-119,331
E-01668,2026-03-15,Sonntag,17:11,U-0093,Tablet,Playlist,S-094,211
E-01669,2026-03-15,Sonntag,17:15,U-0200,Handy,Suche,S-060,205
E-01670,2026-03-15,Sonntag,18:02,U-0023,handy,Playlist,S-026,245
E-01671,2026-03-15,Sonntag,19:07,U-0022,Tablet,Autoplay,S-041,167
E-01672,2026-03-15,Sonntag,19:22,U-0219,Tablet,Autoplay,S-007,12
E-01673,2026-03-15,Sonntag,19:32,U-0143,Handy,Suche,S-105,202
E-01674,2026-03-15,Sonntag,20:00,U-0049,Handy,Album,S-053,248
E-01675,2026-03-15,Sonntag,20:32,U-0146,,Autoplay,S-011,124
E-01676,2026-03-15,Sonntag,20:33,,Handy,Playlist,S-062,36
E-01677,2026-03-15,Sonntag,20:36,U-0027,handy,Playlist,S-074,281
E-01678,2026-03-15,Sonntag,21:20,U-0140,Smart Speaker,Suche,S-056,204
E-01679,2026-03-15,Sonntag,21:36,U-0080,Tablet,Playlist,S-043,35
E-01680,2026-03-15,Sonntag,21:55,U-0097,Smartphone,Playlist,S-078,118
E-01681,2026-03-15,Sonntag,23:15,U-0188,Handy,Playlist,S-108,4
E-01682,2026-03-16,Montag,06:38,U-0152,Handy,Playlist,S-032,239
E-01683,2026-03-16,Montag,07:30,U-0170,Desktop,Autoplay,S-001,25
E-01684,2026-03-16,Montag,08:23,U-0001,Handy,Playlist,S-114,416
E-01685,2026-03-16,Montag,09:02,U-0054,Desktop,Suche,S-096,196
E-01686,2026-03-16,Montag,12:17,U-0081,Desktop,Playlist,S-062,302
E-01687,2026-03-16,Montag,15:35,U-0022,Handy,Album,S-004,12
E-01688,2026-03-16,Montag,16:17,U-0177,Handy,Suche,S-031,12
E-01689,2026-03-16,Montag,17:45,U-0037,Smart Speaker,Playlist,S-096,196
E-01690,2026-03-16,Montag,19:10,U-0160,Handy,Playlist,S-007,210
E-01691,2026-03-16,Montag,20:31,U-0143,Smart Speaker,Playlist,S-032,239
E-01692,2026-03-16,Montag,21:10,U-0147,Smart Speaker,Autoplay,S-082,18
E-01693,2026-03-16,Montag,21:34,U-0081,Smart Speaker,Autoplay,S-078,208
E-01694,2026-03-16,Montag,22:18,U-0089,Handy,Playlist,S-064,12
E-01695,2026-03-16,Montag,22:30,U-0054,Handy,Suche,S-095,47
E-01696,2026-03-16,Montag,22:31,U-0015,Smart Speaker,Suche,S-023,173
E-01697,2026-03-17,Dienstag,06:08,U-0128,,Playlist,S-083,8
E-01698,2026-03-17,Dienstag,07:11,U-0011,Smart Speaker,Playlist,S-091,74
E-01699,2026-03-17,Dienstag,08:29,U-0105,Handy,Playlist,S-075,26
E-01700,2026-03-17,Dienstag,09:29,U-0083,Handy,Playlist,S-031,61
E-01701,2026-03-17,Dienstag,11:21,U-0068,Smart Speaker,Playlist,S-026,245
E-01702,2026-03-17,Dienstag,11:50,U-0084,Handy,Autoplay,S-101,253
E-01703,2026-03-17,Dienstag,15:49,U-0004,Tablet,Playlist,S-064,241
E-01704,2026-03-17,Dienstag,17:54,U-0176,Desktop,Album,S-078,30
E-01704,2026-03-17,Dienstag,17:54,U-0176,Desktop,Album,S-078,30
E-01705,2026-03-17,Dienstag,18:27,U-0068,Tablet,Playlist,S-109,296
E-01706,2026-03-17,Dienstag,18:52,U-0160,Handy,Playlist,S-041,189
E-01707,2026-03-17,Dienstag,19:16,U-0167,Desktop,Suche,S-091,216
E-01708,2026-03-17,Dienstag,20:14,,Tablet,Playlist,S-092,204
E-01709,2026-03-17,Dienstag,20:25,U-0019,,Autoplay,S-026,111
E-01710,2026-03-17,Dienstag,20:32,U-0017,Handy,Playlist,S-078,14
E-01711,2026-03-17,Dienstag,20:33,U-0180,Handy,Autoplay,S-038,17
E-01712,2026-03-17,Dienstag,21:01,,Handy,Playlist,S-062,239
E-01713,2026-03-17,Dienstag,21:48,U-0155,Desktop,Suche,S-021,223
E-01714,2026-03-17,Dienstag,21:49,U-0011,Tablet,Album,S-044,130
E-01715,2026-03-18,Mittwoch,03:00,U-0038,Handy,Album,S-011,40
E-01716,2026-03-18,Mittwoch,06:49,U-0011,Handy,Suche,S-038,207
E-01717,2026-03-18,Mittwoch,07:36,U-0102,Desktop,Playlist,S-105,202
E-01718,2026-03-18,Mittwoch,07:37,U-0044,Handy,Suche,S-096,196
E-01719,2026-03-18,Mittwoch,08:46,,Handy,Album,S-078,67
E-01720,2026-03-18,Mittwoch,09:52,U-0155,Handy,Album,S-101,3
E-01721,2026-03-18,Mittwoch,10:03,U-0105,Tablet,Suche,S-064,241
E-01722,2026-03-18,Mittwoch,10:10,U-0107,Desktop,Album,S-012,212
E-01723,2026-03-18,Mittwoch,10:16,U-0167,Desktop,Playlist,S-031,242
E-01724,2026-03-18,Mittwoch,11:53,U-0103,,Autoplay,S-043,157
E-01725,2026-03-18,Mittwoch,14:59,U-0095,Handy,Suche,S-090,239
E-01726,2026-03-18,Mittwoch,15:24,U-0105,Desktop,Autoplay,S-052,172
E-01727,2026-03-18,Mittwoch,15:37,U-0058,Desktop,Autoplay,S-105,202
E-01728,2026-03-18,Mittwoch,17:50,U-0097,Tablet,Playlist,S-033,241
E-01729,2026-03-18,Mittwoch,18:27,U-0063,Handy,Suche,S-063,298
E-01730,2026-03-18,Mittwoch,19:19,U-0023,Smart Speaker,Playlist,S-088,237
E-01731,2026-03-18,Mittwoch,19:45,U-0196,Handy,Autoplay,S-011,26
E-01732,2026-03-18,Mittwoch,20:07,U-0069,Handy,Playlist,S-041,45
E-01733,2026-03-18,Mittwoch,20:20,U-0160,Tablet,Suche,S-021,223
E-01734,2026-03-18,Mittwoch,21:03,U-0045,handy,Suche,S-029,181
E-01735,2026-03-18,Mittwoch,21:46,U-0095,Desktop,Autoplay,S-041,4
E-01736,2026-03-18,Mittwoch,22:05,,Desktop,Suche,S-097,195
E-01737,2026-03-18,Mittwoch,22:32,U-0119,Smart Speaker,Playlist,S-057,308
E-01738,2026-03-18,Mittwoch,23:39,U-0099,Smart Speaker,Album,S-010,158
E-01739,2026-03-19,Donnerstag,06:55,U-0008,Handy,Playlist,S-103,22
E-01740,2026-03-19,Donnerstag,07:01,U-0176,Handy,Autoplay,S-078,21
E-01741,2026-03-19,Donnerstag,07:58,U-0072,Handy,Album,S-016,97
E-01742,2026-03-19,Donnerstag,08:07,U-0096,Handy,Autoplay,S-042,24
E-01743,2026-03-19,Donnerstag,08:46,,Handy,Autoplay,S-090,173
E-01744,2026-03-19,Donnerstag,09:04,U-0173,Handy,Playlist,S-021,223
E-01745,2026-03-19,Donnerstag,09:09,U-0185,Handy,Autoplay,S-021,17
E-01746,2026-03-19,Donnerstag,09:23,U-0027,Handy,Playlist,S-021,223
E-01747,2026-03-19,Donnerstag,09:38,U-0135,Tablet,Suche,S-011,164
E-01748,2026-03-19,Donnerstag,11:16,,Handy,Playlist,S-041,189
E-01749,2026-03-19,Donnerstag,11:16,U-0054,Smart Speaker,Suche,S-024,107
E-01750,2026-03-19,Donnerstag,11:18,U-0183,,Album,S-103,105
E-01751,2026-03-19,Donnerstag,15:05,U-0176,Smart Speaker,Autoplay,S-011,164
E-01752,2026-03-19,Donnerstag,16:23,U-0037,Tablet,Suche,S-026,18
E-01753,2026-03-19,Donnerstag,18:15,U-0032,Smart Speaker,Album,S-001,223
E-01754,2026-03-19,Donnerstag,18:23,U-0049,Tablet,Suche,S-019,163
E-01755,2026-03-19,Donnerstag,18:26,U-0207,Handy,Playlist,S-004,156
E-01756,2026-03-19,Donnerstag,18:51,U-0104,Smart Speaker,Playlist,S-114,27
E-01757,2026-03-19,Donnerstag,19:02,U-0117,Smart Speaker,Autoplay,S-095,36
E-01758,2026-03-19,Donnerstag,19:25,U-0200,Tablet,Playlist,S-104,201
E-01759,2026-03-19,Donnerstag,19:42,U-0170,Handy,Suche,S-057,308
E-01760,2026-03-19,Donnerstag,19:43,U-0054,Desktop,Album,S-096,196
E-01761,2026-03-19,Donnerstag,19:51,U-0037,Handy,Suche,S-082,21
E-01762,2026-03-19,Donnerstag,20:17,U-0102,Smart Speaker,Playlist,S-011,9999
E-01763,2026-03-19,Donnerstag,20:47,U-0261,Tablet,Suche,S-026,245
E-01764,2026-03-19,Donnerstag,22:54,U-0061,Smart Speaker,Playlist,S-043,157
E-01765,2026-03-19,Donnerstag,23:05,U-0049,Handy,Playlist,S-011,45
E-01766,2026-03-19,Donnerstag,23:43,U-0176,Smart Speaker,Playlist,S-088,237
E-01767,2026-03-20,Freitag,00:11,U-0199,Tablet,Autoplay,S-105,147
E-01768,2026-03-20,Freitag,06:49,U-0161,Handy,Playlist,S-042,189
E-01769,2026-03-20,Freitag,06:49,U-0037,Handy,Suche,S-019,163
E-01770,2026-03-20,Freitag,07:25,U-0138,Handy,Album,S-088,13
E-01771,2026-03-20,Freitag,07:43,U-0051,Handy,Playlist,S-026,25
E-01772,2026-03-20,Freitag,08:03,U-0038,Handy,Album,S-018,189
E-01773,2026-03-20,Freitag,08:21,U-0011,Handy,Playlist,S-041,156
E-01774,2026-03-20,Freitag,08:50,U-0069,Handy,Playlist,S-041,189
E-01775,2026-03-20,Freitag,09:01,U-0161,,Suche,S-041,189
E-01776,2026-03-20,Freitag,09:26,U-0127,Handy,Suche,S-057,183
E-01777,2026-03-20,Freitag,09:28,U-0119,Desktop,Suche,S-064,241
E-01778,2026-03-20,Freitag,09:42,U-0014,Handy,Suche,S-011,164
E-01779,2026-03-20,Freitag,10:43,U-0181,Smart Speaker,Playlist,S-031,242
E-01780,2026-03-20,Freitag,10:51,U-0119,Handy,Playlist,S-061,18
E-01781,2026-03-20,Freitag,11:27,,Handy,Playlist,S-057,265
E-01782,2026-03-20,Freitag,11:46,U-0088,Desktop,Autoplay,S-014,114
E-01783,2026-03-20,Freitag,12:36,U-0132,Smart Speaker,Playlist,S-004,156
E-01784,2026-03-20,Freitag,12:53,U-0060,Desktop,Autoplay,S-064,12
E-01785,2026-03-20,Freitag,14:21,U-0135,Desktop,Autoplay,S-088,10
E-01786,2026-03-20,Freitag,15:02,U-0010,Handy,Album,S-033,5
E-01786,2026-03-20,Freitag,15:02,U-0010,Handy,Album,S-033,5
E-01787,2026-03-20,Freitag,15:03,U-0127,Desktop,Album,S-031,242
E-01788,2026-03-20,Freitag,17:01,U-0163,Tablet,Playlist,S-053,248
E-01789,2026-03-20,Freitag,17:08,U-0177,Handy,Playlist,S-011,164
E-01790,2026-03-20,Freitag,17:16,U-0165,Tablet,Playlist,S-008,212
E-01791,2026-03-20,Freitag,17:49,U-0063,Desktop,Playlist,S-105,202
E-01792,2026-03-20,Freitag,18:29,U-0021,Smart Speaker,Suche,S-096,196
E-01793,2026-03-20,Freitag,18:33,U-0158,Smart Speaker,Album,S-046,273
E-01794,2026-03-20,Freitag,19:03,U-0039,Smart Speaker,Playlist,S-021,223
E-01795,2026-03-20,Freitag,19:18,U-0152,Handy,Autoplay,S-047,11
E-01796,2026-03-20,Freitag,19:40,U-0132,Smart Speaker,Album,S-013,5
E-01797,2026-03-20,Freitag,20:15,U-0049,Smart Speaker,Playlist,S-085,203
E-01798,2026-03-20,Freitag,20:47,U-0140,Smart Speaker,Suche,S-014,201
E-01799,2026-03-20,Freitag,21:21,U-0164,Smart Speaker,Playlist,S-118,16
E-01800,2026-03-20,Freitag,22:04,U-0086,Desktop,Album,S-104,184
E-01801,2026-03-21,Samstag,07:33,U-0007,Tablet,Suche,S-004,156
E-01802,2026-03-21,Samstag,07:43,U-0165,Handy,Suche,S-011,164
E-01803,2026-03-21,Samstag,08:02,U-0122,Handy,Suche,S-041,189
E-01804,2026-03-21,Samstag,08:08,U-0087,Handy,Suche,S-041,189
E-01805,2026-03-21,Samstag,08:44,U-0133,Desktop,Playlist,S-011,164
E-01806,2026-03-21,Samstag,09:00,U-0070,Handy,Autoplay,S-062,171
E-01807,2026-03-21,Samstag,09:03,U-0049,Desktop,Album,S-072,7
E-01808,2026-03-21,Samstag,10:27,U-0088,Handy,Autoplay,S-041,189
E-01809,2026-03-21,Samstag,11:44,U-0107,Desktop,Suche,S-011,164
E-01810,2026-03-21,Samstag,12:00,U-0058,Handy,Playlist,S-085,61
E-01811,2026-03-21,Samstag,14:19,U-0161,Smart Speaker,Suche,S-031,242
E-01812,2026-03-21,Samstag,14:21,U-0086,Desktop,Playlist,S-088,237
E-01813,2026-03-21,Samstag,17:19,U-0149,Handy,Autoplay,S-023,173
E-01814,2026-03-21,Samstag,17:40,U-0110,Handy,Playlist,S-101,110
E-01815,2026-03-21,Samstag,17:43,U-0054,Handy,Playlist,S-093,211
E-01816,2026-03-21,Samstag,17:45,U-0049,,Playlist,S-011,164
E-01817,2026-03-21,Samstag,18:27,U-0058,Smart Speaker,Album,S-022,157
E-01818,2026-03-21,Samstag,18:42,U-0152,Smart Speaker,Autoplay,S-019,65
E-01819,2026-03-21,Samstag,19:06,U-0064,Handy,Playlist,S-031,242
E-01820,2026-03-21,Samstag,19:27,U-0164,Smart Speaker,Suche,S-064,241
E-01821,2026-03-21,Samstag,19:35,U-0147,Handy,Autoplay,S-096,135
E-01821,2026-03-21,Samstag,19:35,U-0147,Handy,Autoplay,S-096,135
E-01822,2026-03-21,Samstag,19:41,U-0038,Desktop,Playlist,S-041,189
E-01823,2026-03-21,Samstag,19:48,U-0119,Smart Speaker,Autoplay,S-057,8
E-01824,2026-03-21,Samstag,21:05,U-0172,Handy,Autoplay,S-064,47
E-01825,2026-03-21,Samstag,21:14,U-0012,Handy,Album,S-041,189
E-01826,2026-03-21,Samstag,22:05,U-0261,Tablet,Playlist,S-096,116
E-01827,2026-03-21,Samstag,22:33,U-0085,Handy,Suche,S-088,237
E-01828,2026-03-21,Samstag,23:23,U-0058,Handy,Autoplay,S-080,196
E-01829,2026-03-22,Sonntag,04:20,U-0063,Handy,Playlist,S-116,9999
E-01830,2026-03-22,Sonntag,06:24,U-0031,Handy,Autoplay,S-085,77
E-01831,2026-03-22,Sonntag,06:49,,Desktop,Playlist,S-064,16
E-01832,2026-03-22,Sonntag,08:50,U-0038,,Album,S-103,257
E-01833,2026-03-22,Sonntag,08:55,U-0001,Handy,Album,S-059,308
E-01834,2026-03-22,Sonntag,09:22,U-0041,Handy,Album,S-024,221
E-01835,2026-03-22,Sonntag,09:32,U-0188,Handy,Suche,S-109,27
E-01836,2026-03-22,Sonntag,09:33,U-0037,Desktop,Autoplay,S-103,257
E-01837,2026-03-22,Sonntag,10:03,U-0014,Desktop,Playlist,S-036,194
E-01838,2026-03-22,Sonntag,11:01,U-0095,Handy,Suche,S-092,158
E-01839,2026-03-22,Sonntag,11:11,U-0182,Handy,Autoplay,S-066,29
E-01840,2026-03-22,Sonntag,11:24,U-0070,Handy,Album,S-059,8
E-01841,2026-03-22,Sonntag,12:25,U-0200,Tablet,Playlist,S-011,164
E-01842,2026-03-22,Sonntag,13:50,U-0123,Desktop,Suche,S-096,196
E-01843,2026-03-22,Sonntag,14:30,U-0087,Desktop,Suche,S-080,44
E-01844,2026-03-22,Sonntag,15:37,U-0070,Tablet,Playlist,S-062,13
E-01845,2026-03-22,Sonntag,16:48,U-0097,Handy,Playlist,S-057,11
E-01846,2026-03-22,Sonntag,17:17,U-0167,,Album,S-011,29
E-01847,2026-03-22,Sonntag,17:27,U-0023,Smart Speaker,Playlist,S-075,356
E-01847,2026-03-22,Sonntag,17:27,U-0023,Smart Speaker,Playlist,S-075,356
E-01848,2026-03-22,Sonntag,17:52,U-0070,Handy,Autoplay,S-064,241
E-01849,2026-03-22,Sonntag,19:06,U-0169,Smart Speaker,Suche,S-063,298
E-01850,2026-03-22,Sonntag,19:32,U-0093,Tablet,Suche,S-062,173
E-01851,2026-03-22,Sonntag,19:40,U-0103,Handy,Autoplay,S-078,144
E-01852,2026-03-22,Sonntag,20:20,U-0152,Smart Speaker,Suche,S-037,226
E-01853,2026-03-22,Sonntag,20:35,U-0038,Handy,Suche,S-094,211
E-01854,2026-03-22,Sonntag,20:44,U-0149,Handy,Playlist,S-064,4
E-01855,2026-03-23,Montag,07:20,U-0022,Smart Speaker,Autoplay,S-070,5
E-01856,2026-03-23,Montag,07:36,U-0189,Handy,Suche,S-096,196
E-01857,2026-03-23,Montag,08:22,U-0146,Desktop,Album,S-095,240
E-01858,2026-03-23,Montag,08:55,U-0189,Handy,Album,S-064,241
E-01859,2026-03-23,Montag,10:22,U-0039,Handy,Suche,S-105,202
E-01860,2026-03-23,Montag,12:31,U-0160,Handy,Autoplay,S-090,5
E-01861,2026-03-23,Montag,12:57,,Desktop,Playlist,S-100,59
E-01862,2026-03-23,Montag,13:11,U-0031,Desktop,Album,S-083,200
E-01863,2026-03-23,Montag,14:39,U-0072,Tablet,Autoplay,S-097,12
E-01864,2026-03-23,Montag,15:26,U-0025,Tablet,Autoplay,S-101,17
E-01865,2026-03-23,Montag,15:47,U-0156,Desktop,Playlist,S-090,239
E-01866,2026-03-23,Montag,17:07,U-0046,Handy,Suche,S-028,195
E-01867,2026-03-23,Montag,18:07,U-0073,Smart Speaker,Autoplay,S-041,23
E-01868,2026-03-23,Montag,18:11,U-0196,Handy,Playlist,S-118,314
E-01869,2026-03-23,Montag,19:35,U-0077,,Album,S-064,241
E-01870,2026-03-23,Montag,20:28,U-0170,Tablet,Autoplay,S-108,310
E-01871,2026-03-23,Montag,20:41,U-0042,Smart Speaker,Playlist,S-088,237
E-01872,2026-03-23,Montag,21:18,U-0069,Tablet,Playlist,S-001,53
E-01873,2026-03-23,Montag,23:56,U-0107,Handy,Playlist,S-011,32
E-01874,2026-03-24,Dienstag,06:20,U-0127,Handy,Suche,S-064,241
E-01875,2026-03-24,Dienstag,07:00,U-0045,Handy,Playlist,S-011,164
E-01876,2026-03-24,Dienstag,11:05,U-0179,Desktop,Autoplay,S-064,201
E-01877,2026-03-24,Dienstag,12:01,U-0120,Handy,Autoplay,S-062,302
E-01878,2026-03-24,Dienstag,13:09,U-0068,Tablet,Album,S-047,140
E-01879,2026-03-24,Dienstag,13:21,U-0038,Tablet,Suche,S-011,164
E-01880,2026-03-24,Dienstag,16:24,U-0182,Handy,Suche,S-040,150
E-01881,2026-03-24,Dienstag,16:38,U-0145,Desktop,Album,S-020,162
E-01882,2026-03-24,Dienstag,17:45,,handy,Album,S-031,17
E-01883,2026-03-24,Dienstag,19:08,U-0186,Tablet,Autoplay,S-081,362
E-01884,2026-03-24,Dienstag,19:36,,Handy,Autoplay,S-054,208
E-01885,2026-03-24,Dienstag,19:56,U-0120,Handy,Playlist,S-041,189
E-01886,2026-03-24,Dienstag,20:22,U-0152,Handy,Playlist,S-011,164
E-01887,2026-03-24,Dienstag,21:18,U-0019,Handy,Album,S-047,12
E-01888,2026-03-24,Dienstag,21:18,U-0061,Smart Speaker,Playlist,S-021,223
E-01889,2026-03-24,Dienstag,22:02,U-0112,Handy,Suche,S-031,14
E-01890,2026-03-24,Dienstag,22:08,U-0188,Smart Speaker,Playlist,S-023,20
E-01891,2026-03-24,Dienstag,22:59,U-0072,Handy,Suche,S-057,308
E-01892,2026-03-25,Mittwoch,06:50,U-0152,Desktop,Playlist,S-108,195
E-01893,2026-03-25,Mittwoch,07:45,U-0070,Handy,Album,S-046,273
E-01894,2026-03-25,Mittwoch,08:55,U-0023,Handy,Suche,S-042,189
E-01895,2026-03-25,Mittwoch,09:40,U-0038,Desktop,Album,S-033,164
E-01896,2026-03-25,Mittwoch,09:47,U-0152,Desktop,Playlist,S-031,242
E-01897,2026-03-25,Mittwoch,13:23,U-0100,Desktop,Playlist,S-041,45
E-01898,2026-03-25,Mittwoch,15:25,U-0129,Desktop,Playlist,S-114,10
E-01899,2026-03-25,Mittwoch,15:36,U-0058,Desktop,Playlist,S-021,137
E-01900,2026-03-25,Mittwoch,17:26,U-0186,Smart Speaker,Playlist,S-007,122
E-01901,2026-03-25,Mittwoch,17:55,U-0013,Handy,Autoplay,S-014,201
E-01902,2026-03-25,Mittwoch,17:57,U-0120,Handy,Playlist,S-101,25
E-01903,2026-03-25,Mittwoch,18:20,U-0041,Tablet,Suche,S-092,204
E-01904,2026-03-25,Mittwoch,19:05,U-0176,Tablet,Playlist,S-032,45
E-01905,2026-03-25,Mittwoch,19:05,U-0019,Tablet,Album,S-043,157
E-01906,2026-03-25,Mittwoch,19:17,U-0083,Handy,Playlist,S-031,218
E-01907,2026-03-25,Mittwoch,19:57,U-0088,Handy,Autoplay,S-013,13
E-01908,2026-03-25,Mittwoch,20:55,U-0219,Desktop,Playlist,S-055,316
E-01909,2026-03-25,Mittwoch,21:38,U-0101,Smart Speaker,Album,S-114,21
E-01910,2026-03-26,Donnerstag,06:15,U-0199,Handy,Playlist,S-047,264
E-01911,2026-03-26,Donnerstag,06:41,U-0032,Handy,Playlist,S-066,260
E-01912,2026-03-26,Donnerstag,07:57,U-0070,Handy,Album,S-096,122
E-01913,2026-03-26,Donnerstag,08:14,U-0104,Handy,Playlist,S-011,18
E-01914,2026-03-26,Donnerstag,09:05,U-0105,Handy,Playlist,S-086,285
E-01915,2026-03-26,Donnerstag,12:00,U-0168,Handy,Autoplay,S-021,196
E-01916,2026-03-26,Donnerstag,12:21,U-0098,Desktop,Playlist,S-011,43
E-01917,2026-03-26,Donnerstag,13:23,U-0096,Handy,Album,S-022,157
E-01918,2026-03-26,Donnerstag,13:46,U-0073,Handy,Playlist,S-029,129
E-01919,2026-03-26,Donnerstag,14:01,U-0088,Handy,Autoplay,S-041,15
E-01920,2026-03-26,Donnerstag,14:30,U-0118,Smart Speaker,Autoplay,S-062,3
E-01921,2026-03-26,Donnerstag,14:55,U-0032,Smart Speaker,Playlist,S-024,10
E-01922,2026-03-26,Donnerstag,15:41,U-0142,Tablet,Autoplay,S-041,189
E-01923,2026-03-26,Donnerstag,17:09,U-0069,Handy,Playlist,S-036,194
E-01924,2026-03-26,Donnerstag,17:52,U-0031,Handy,Suche,S-004,156
E-01925,2026-03-26,Donnerstag,18:37,U-0155,Handy,Playlist,S-041,61
E-01926,2026-03-26,Donnerstag,18:45,U-0063,Smart Speaker,Playlist,S-047,146
E-01927,2026-03-26,Donnerstag,18:47,U-0037,Tablet,Playlist,S-041,189
E-01928,2026-03-26,Donnerstag,19:11,U-0156,Smart Speaker,Playlist,S-084,25
E-01929,2026-03-26,Donnerstag,19:48,U-0122,Tablet,Playlist,S-011,9
E-01930,2026-03-26,Donnerstag,20:07,U-0013,Handy,Playlist,S-078,6
E-01931,2026-03-26,Donnerstag,20:15,U-0008,Tablet,Playlist,S-009,223
E-01932,2026-03-26,Donnerstag,20:46,U-0153,Desktop,Suche,S-022,157
E-01933,2026-03-26,Donnerstag,21:10,U-0170,Handy,Playlist,S-021,223
E-01934,2026-03-26,Donnerstag,21:21,U-0135,Handy,Album,S-086,60
E-01935,2026-03-26,Donnerstag,23:11,U-0094,Handy,Album,S-101,253
E-01936,2026-03-27,Freitag,06:08,U-0173,Handy,Album,S-086,9
E-01937,2026-03-27,Freitag,07:24,U-0034,Handy,Playlist,S-009,223
E-01938,2026-03-27,Freitag,07:24,U-0045,Desktop,Autoplay,S-021,223
E-01939,2026-03-27,Freitag,07:29,U-0111,Handy,Album,S-011,164
E-01940,2026-03-27,Freitag,07:44,U-0047,Desktop,Autoplay,S-052,204
E-01941,2026-03-27,Freitag,07:52,U-0057,Handy,Playlist,S-066,260
E-01942,2026-03-27,Freitag,08:13,U-0056,Desktop,Album,S-088,237
E-01943,2026-03-27,Freitag,08:27,U-0115,Handy,Suche,S-041,189
E-01944,2026-03-27,Freitag,08:45,U-0143,,Album,S-082,11
E-01945,2026-03-27,Freitag,09:19,,Desktop,Album,S-041,189
E-01946,2026-03-27,Freitag,10:05,U-0105,Handy,Playlist,S-111,225
E-01947,2026-03-27,Freitag,10:07,U-0034,Desktop,Autoplay,S-046,11
E-01948,2026-03-27,Freitag,10:19,U-0125,Smartphone,Suche,S-026,245
E-01949,2026-03-27,Freitag,11:06,U-0013,Desktop,Playlist,S-114,14
E-01950,2026-03-27,Freitag,12:41,U-0102,Desktop,Playlist,S-011,17
E-01951,2026-03-27,Freitag,13:04,U-0052,Desktop,Playlist,S-091,24
E-01952,2026-03-27,Freitag,13:18,U-0167,handy,Autoplay,S-079,237
E-01953,2026-03-27,Freitag,14:22,U-0162,Handy,Playlist,S-064,77
E-01954,2026-03-27,Freitag,16:38,,Desktop,Album,S-118,440
E-01955,2026-03-27,Freitag,17:01,U-0023,Tablet,Autoplay,S-010,17
E-01956,2026-03-27,Freitag,17:27,U-0059,Handy,Autoplay,S-031,16
E-01957,2026-03-27,Freitag,17:53,,Tablet,Autoplay,S-070,243
E-01958,2026-03-27,Freitag,17:56,U-0063,Smart Speaker,Album,S-104,16
E-01959,2026-03-27,Freitag,18:15,U-0093,Handy,Playlist,S-029,68
E-01960,2026-03-27,Freitag,18:21,U-0108,Smart Speaker,Playlist,S-081,13
E-01961,2026-03-27,Freitag,19:08,U-0111,Tablet,Album,S-021,223
E-01962,2026-03-27,Freitag,19:11,U-0140,Handy,Suche,S-021,223
E-01963,2026-03-27,Freitag,19:17,U-0160,Smart Speaker,Autoplay,S-011,17
E-01964,2026-03-27,Freitag,19:26,,Tablet,Autoplay,S-078,208
E-01965,2026-03-27,Freitag,20:03,U-0183,Smart Speaker,Autoplay,S-022,17
E-01966,2026-03-27,Freitag,20:10,U-0032,Handy,Playlist,S-086,339
E-01967,2026-03-27,Freitag,20:36,,Handy,Playlist,S-081,21
E-01968,2026-03-27,Freitag,21:04,U-0189,Desktop,Suche,S-109,114
E-01969,2026-03-27,Freitag,21:05,U-0057,Tablet,Suche,S-109,317
E-01970,2026-03-27,Freitag,21:07,U-0072,Tablet,Playlist,S-064,6
E-01971,2026-03-27,Freitag,21:22,U-0129,Handy,Autoplay,S-022,23
E-01972,2026-03-27,Freitag,21:34,U-0027,Smart Speaker,Album,S-088,237
E-01973,2026-03-27,Freitag,21:37,U-0010,Handy,Album,S-088,237
E-01974,2026-03-27,Freitag,21:46,U-0151,Smart Speaker,Autoplay,S-001,26
E-01975,2026-03-27,Freitag,21:54,U-0077,Smart Speaker,Autoplay,S-116,312
