stream_id,datum,wochentag,uhrzeit,nutzer_id,song_id,gehoert_sek,geraet,quelle
E-03085,2026-04-29,Mittwoch,13:08,U-0097,S-031,242,Handy,Playlist
E-03086,2026-04-29,Mittwoch,14:20,U-0118,S-114,18,Handy,Album
E-03087,2026-04-29,Mittwoch,16:50,U-0037,S-073,44,,Playlist
E-03088,2026-04-29,Mittwoch,16:51,U-0022,s-092,204,Tablet,Playlist
E-03089,2026-04-29,Mittwoch,17:37,U-0169,S-008,212,Desktop,Playlist
E-03090,2026-04-29,Mittwoch,17:56,U-0193,S-078,208,Desktop,Autoplay
E-03091,2026-04-29,Mittwoch,18:00,U-0026,S-011,96,,Suche
E-03092,2026-04-29,Mittwoch,18:14,U-0032,S-011,164,Handy,Album
E-03093,2026-04-29,Mittwoch,18:39,U-0013,s-105,29,Tablet,Playlist
E-03094,2026-04-29,Mittwoch,18:56,U-0163,S-078,22,Smart Speaker,Album
E-03095,2026-04-29,Mittwoch,18:58,U-0032,S-066,260,Handy,Suche
E-03096,2026-04-29,Mittwoch,19:01,U-0037,s-004,58,Tablet,Playlist
E-03097,2026-04-29,Mittwoch,19:07,U-0088,S-011,18,Smart Speaker,Autoplay
E-03098,2026-04-29,Mittwoch,19:23,U-0200,S-092,204,Handy,Album
E-03099,2026-04-29,Mittwoch,19:25,,S-014,83,Handy,Playlist
E-03100,2026-04-29,Mittwoch,19:28,U-0112,S-002,95,Desktop,Autoplay
E-03101,2026-04-29,Mittwoch,19:57,U-0132,S-024,221,Smart Speaker,Playlist
E-03102,2026-04-29,Mittwoch,20:07,U-0176,S-082,173,Desktop,Autoplay
E-03103,2026-04-29,Mittwoch,20:25,U-0176,s-078,208,Tablet,Autoplay
E-03104,2026-04-29,Mittwoch,20:42,U-0118,S-062,302,Handy,Suche
E-03105,2026-04-29,Mittwoch,20:44,U-0119,S-042,189,Handy,Autoplay
E-03106,2026-04-29,Mittwoch,21:05,U-0120,S-064,241,Smart Speaker,Playlist
E-03107,2026-04-29,Mittwoch,21:05,U-0169,s-041,189,Tablet,Album
E-03108,2026-04-29,Mittwoch,21:59,U-0054,S-088,197,Smart Speaker,Autoplay
E-03109,2026-04-29,Mittwoch,22:08,U-0176,S-107,301,Smart Speaker,Suche
E-03110,2026-04-29,Mittwoch,22:38,U-0023,S-041,189,Smart Speaker,Album
E-03111,2026-04-29,Mittwoch,23:24,U-0176,S-105,202,Smart Speaker,Album
E-03112,2026-04-29,Mittwoch,23:43,U-0051,S-053,25,Handy,Playlist
E-03113,2026-04-30,Donnerstag,05:26,U-0135,s-032,239,Tablet,Playlist
E-03114,2026-04-30,Donnerstag,06:35,U-0030,S-105,202,Handy,Suche
E-03115,2026-04-30,Donnerstag,06:44,U-0100,S-041,189,Desktop,Album
E-03116,2026-04-30,Donnerstag,07:33,U-0112,S-021,223,Handy,Suche
E-03117,2026-04-30,Donnerstag,08:36,U-0093,S-085,52,Handy,Suche
E-03118,2026-04-30,Donnerstag,08:42,,s-026,245,Tablet,Playlist
E-03119,2026-04-30,Donnerstag,11:10,U-0135,s-022,39,Tablet,Autoplay
E-03120,2026-04-30,Donnerstag,12:12,,S-096,20,Handy,Playlist
E-03121,2026-04-30,Donnerstag,13:17,U-0021,S-030,213,Desktop,Album
E-03122,2026-04-30,Donnerstag,13:24,U-0054,S-014,201,Desktop,Suche
E-03123,2026-04-30,Donnerstag,13:51,U-0037,S-002,152,Handy,Playlist
E-03124,2026-04-30,Donnerstag,15:42,U-0179,S-061,66,Desktop,Playlist
E-03125,2026-04-30,Donnerstag,16:17,U-0054,s-022,157,Tablet,Album
E-03126,2026-04-30,Donnerstag,16:23,U-0006,S-037,226,Desktop,Album
E-03127,2026-04-30,Donnerstag,17:28,U-0156,S-079,44,Handy,Playlist
E-03128,2026-04-30,Donnerstag,17:35,U-0107,S-002,152,Smart Speaker,Suche
E-03129,2026-04-30,Donnerstag,17:45,U-0186,S-041,189,Smart Speaker,Playlist
E-03130,2026-04-30,Donnerstag,17:45,U-0095,S-105,155,Smart Speaker,Suche
E-03131,2026-04-30,Donnerstag,18:01,U-0156,S-082,207,Handy,Playlist
E-03132,2026-04-30,Donnerstag,18:10,U-0020,S-002,152,Handy,Autoplay
E-03133,2026-04-30,Donnerstag,18:35,U-0140,S-104,201,Smart Speaker,Playlist
E-03134,2026-04-30,Donnerstag,18:42,U-0097,S-114,416,Desktop,Album
E-03135,2026-04-30,Donnerstag,18:46,,S-086,30,Desktop,Playlist
E-03136,2026-04-30,Donnerstag,18:59,U-0057,S-002,152,Smart Speaker,Autoplay
E-03137,2026-04-30,Donnerstag,19:09,U-0108,S-029,181,Handy,Autoplay
E-03138,2026-04-30,Donnerstag,19:12,U-0137,S-020,162,Handy,Suche
E-03139,2026-04-30,Donnerstag,19:49,U-0125,S-056,204,Handy,Playlist
E-03140,2026-04-30,Donnerstag,19:56,U-0063,s-007,210,Tablet,Suche
E-03141,2026-04-30,Donnerstag,20:07,U-0045,S-041,21,Handy,Playlist
E-03142,2026-04-30,Donnerstag,20:41,U-0063,s-114,416,Tablet,Playlist
E-03143,2026-04-30,Donnerstag,20:44,U-0104,S-041,189,Handy,Playlist
E-03144,2026-04-30,Donnerstag,21:21,U-0063,s-066,260,Tablet,Suche
E-03145,2026-04-30,Donnerstag,21:53,U-0043,s-064,241,Tablet,Suche
E-03146,2026-04-30,Donnerstag,21:57,U-0117,S-053,248,Desktop,Autoplay
E-03147,2026-04-30,Donnerstag,22:54,U-0088,s-021,223,Tablet,Autoplay
E-03148,2026-04-30,Donnerstag,23:54,U-0016,S-032,239,Desktop,Autoplay
E-03149,2026-05-01,Freitag,00:25,U-0054,S-026,245,Smart Speaker,Album
E-03150,2026-05-01,Freitag,06:00,U-0152,s-086,83,Tablet,Album
E-03151,2026-05-01,Freitag,07:02,U-0177,S-064,241,Handy,Autoplay
E-03152,2026-05-01,Freitag,07:16,U-0081,S-050,332,Handy,Album
E-03153,2026-05-01,Freitag,07:21,U-0170,S-013,9999,Handy,Suche
E-03154,2026-05-01,Freitag,07:43,U-0063,S-062,10,Handy,Playlist
E-03155,2026-05-01,Freitag,07:52,U-0185,S-023,9,Desktop,Playlist
E-03156,2026-05-01,Freitag,08:00,U-0108,S-096,8,Handy,Album
E-03157,2026-05-01,Freitag,08:21,U-0105,S-110,444,Handy,Suche
E-03158,2026-05-01,Freitag,09:17,U-0118,S-051,261,Handy,Autoplay
E-03159,2026-05-01,Freitag,09:25,U-0111,S-109,185,Handy,Playlist
E-03160,2026-05-01,Freitag,09:55,U-0063,S-064,218,Handy,Playlist
E-03161,2026-05-01,Freitag,10:08,U-0031,S-041,189,Desktop,Album
E-03162,2026-05-01,Freitag,11:14,,S-090,239,,Playlist
E-03163,2026-05-01,Freitag,11:22,,S-031,148,Desktop,Suche
E-03164,2026-05-01,Freitag,12:05,U-0011,S-040,3,Desktop,Autoplay
E-03165,2026-05-01,Freitag,13:03,U-0011,S-091,29,Desktop,Playlist
E-03166,2026-05-01,Freitag,13:22,U-0155,S-033,205,Desktop,Autoplay
E-03167,2026-05-01,Freitag,16:12,U-0077,s-078,208,Tablet,Album
E-03168,2026-05-01,Freitag,16:25,U-0112,S-002,10,Desktop,Autoplay
E-03169,2026-05-01,Freitag,16:35,U-0072,S-021,11,Desktop,Autoplay
E-03170,2026-05-01,Freitag,16:39,U-0067,S-055,316,Desktop,Suche
E-03171,2026-05-01,Freitag,17:05,U-0103,S-082,83,,Autoplay
E-03172,2026-05-01,Freitag,17:36,U-0021,S-095,97,Handy,Playlist
E-03173,2026-05-01,Freitag,17:36,U-0049,S-009,223,Handy,Autoplay
E-03174,2026-05-01,Freitag,17:57,U-0156,S-114,416,Smart Speaker,Playlist
E-03175,2026-05-01,Freitag,18:07,U-0010,S-068,235,Handy,Album
E-03176,2026-05-01,Freitag,18:37,U-0187,S-004,24,Desktop,Album
E-03177,2026-05-01,Freitag,19:03,U-0047,S-021,41,Handy,Playlist
E-03178,2026-05-01,Freitag,19:03,U-0058,S-041,7,Desktop,Playlist
E-03179,2026-05-01,Freitag,19:30,U-0140,S-070,267,Handy,Autoplay
E-03180,2026-05-01,Freitag,19:54,U-0158,S-004,5,Handy,Playlist
E-03181,2026-05-01,Freitag,20:00,U-0156,S-013,174,Handy,Autoplay
E-03182,2026-05-01,Freitag,20:05,U-0077,s-003,181,Tablet,Playlist
E-03183,2026-05-01,Freitag,20:34,U-0118,S-078,8,Smart Speaker,Playlist
E-03184,2026-05-01,Freitag,20:43,U-0041,S-074,281,Handy,Playlist
E-03185,2026-05-01,Freitag,20:54,U-0179,S-002,152,Smart Speaker,Album
E-03186,2026-05-01,Freitag,21:06,U-0111,s-097,195,Tablet,Autoplay
E-03187,2026-05-01,Freitag,21:08,U-0108,S-078,12,Smart Speaker,Album
E-03188,2026-05-01,Freitag,21:16,U-0089,S-064,241,Smart Speaker,Autoplay
E-03189,2026-05-01,Freitag,21:23,U-0033,S-032,239,Handy,Autoplay
E-03190,2026-05-01,Freitag,21:23,U-0157,s-068,74,Tablet,Playlist
E-03191,2026-05-01,Freitag,21:33,U-0183,S-002,118,Desktop,Playlist
E-03192,2026-05-01,Freitag,21:38,U-0007,S-058,327,Desktop,Playlist
E-03193,2026-05-01,Freitag,21:38,U-0139,S-002,87,Smart Speaker,Playlist
E-03194,2026-05-01,Freitag,22:06,U-0176,s-011,3,Tablet,Album
E-03195,2026-05-01,Freitag,22:17,U-0107,S-080,196,Handy,Album
E-03196,2026-05-01,Freitag,22:27,U-0063,S-026,19,Handy,Playlist
E-03197,2026-05-01,Freitag,23:53,U-0140,S-110,444,Smart Speaker,Playlist
E-03198,2026-05-02,Samstag,05:39,U-0031,S-070,230,Handy,Playlist
E-03199,2026-05-02,Samstag,07:12,U-0110,S-021,189,Handy,Playlist
E-03200,2026-05-02,Samstag,07:17,U-0195,S-031,242,Handy,Album
E-03201,2026-05-02,Samstag,07:46,U-0058,S-032,239,Handy,Autoplay
E-03202,2026-05-02,Samstag,07:59,U-0188,S-062,263,Handy,Autoplay
E-03203,2026-05-02,Samstag,08:00,U-0150,S-090,11,Handy,Autoplay
E-03204,2026-05-02,Samstag,08:15,U-0129,S-021,59,Handy,Autoplay
E-03205,2026-05-02,Samstag,08:21,U-0170,S-114,207,Handy,Playlist
E-03206,2026-05-02,Samstag,08:26,U-0113,S-030,213,handy,Playlist
E-03207,2026-05-02,Samstag,08:38,U-0103,S-064,241,Handy,Playlist
E-03208,2026-05-02,Samstag,09:00,U-0158,S-002,28,Handy,Autoplay
E-03209,2026-05-02,Samstag,09:48,U-0101,S-026,245,Smart Speaker,Playlist
E-03210,2026-05-02,Samstag,11:03,U-0182,S-073,223,Smart Speaker,Suche
E-03211,2026-05-02,Samstag,12:52,U-0037,S-002,70,Handy,Playlist
E-03212,2026-05-02,Samstag,13:03,,S-001,223,Desktop,Playlist
E-03213,2026-05-02,Samstag,13:04,U-0043,S-062,302,Handy,Autoplay
E-03214,2026-05-02,Samstag,13:49,U-0120,S-061,283,Handy,Playlist
E-03215,2026-05-02,Samstag,14:41,U-0063,S-053,78,Handy,Album
E-03216,2026-05-02,Samstag,16:47,U-0014,s-024,221,Tablet,Playlist
E-03217,2026-05-02,Samstag,16:57,U-0120,S-045,91,Handy,Suche
E-03218,2026-05-02,Samstag,16:59,U-0164,s-041,189,Tablet,Suche
E-03219,2026-05-02,Samstag,18:12,U-0119,S-085,253,Smart Speaker,Autoplay
E-03220,2026-05-02,Samstag,18:37,U-0151,S-092,204,Smart Speaker,Suche
E-03221,2026-05-02,Samstag,18:47,U-0054,S-002,152,Smart Speaker,Playlist
E-03222,2026-05-02,Samstag,18:54,U-0088,s-041,19,Tablet,Autoplay
E-03223,2026-05-02,Samstag,19:25,U-0156,S-088,237,Smart Speaker,Autoplay
E-03224,2026-05-02,Samstag,19:33,U-0090,S-111,246,Handy,Autoplay
E-03225,2026-05-02,Samstag,19:44,U-0083,S-095,28,Handy,Autoplay
E-03226,2026-05-02,Samstag,19:56,U-0091,S-031,242,Handy,Playlist
E-03227,2026-05-02,Samstag,19:59,U-0001,S-078,208,Handy,Autoplay
E-03228,2026-05-02,Samstag,19:59,U-0074,S-070,319,Smart Speaker,Autoplay
E-03229,2026-05-02,Samstag,20:19,U-0033,S-096,21,Handy,Playlist
E-03230,2026-05-02,Samstag,20:44,U-0031,S-078,208,Smart Speaker,Playlist
E-03231,2026-05-02,Samstag,20:55,U-0037,S-086,24,Smart Speaker,Autoplay
E-03232,2026-05-02,Samstag,21:14,U-0077,S-041,189,Desktop,Suche
E-03233,2026-05-02,Samstag,21:24,U-0175,S-105,202,Smart Speaker,Album
E-03234,2026-05-02,Samstag,21:24,U-0039,s-004,25,Tablet,Autoplay
E-03235,2026-05-02,Samstag,21:39,U-0054,S-047,29,Handy,Album
E-03236,2026-05-02,Samstag,21:46,U-0060,S-001,223,Smart Speaker,Playlist
E-03237,2026-05-02,Samstag,21:51,U-0045,S-041,97,Handy,Suche
E-03238,2026-05-02,Samstag,22:01,U-0129,s-062,4,Tablet,Autoplay
E-03239,2026-05-02,Samstag,22:08,U-0199,S-064,29,Handy,Playlist
E-03240,2026-05-02,Samstag,22:28,U-0160,S-041,189,Desktop,Playlist
E-03241,2026-05-02,Samstag,22:59,U-0108,S-032,239,Desktop,Album
E-03242,2026-05-02,Samstag,23:50,U-0070,S-064,80,Desktop,Autoplay
E-03243,2026-05-03,Sonntag,00:37,U-0233,S-036,194,Handy,Autoplay
E-03244,2026-05-03,Sonntag,06:17,U-0077,S-061,318,Desktop,Album
E-03245,2026-05-03,Sonntag,06:57,U-0092,S-105,28,Desktop,Playlist
E-03246,2026-05-03,Sonntag,07:20,,S-088,217,Handy,Playlist
E-03247,2026-05-03,Sonntag,07:31,U-0111,S-078,11,Handy,Playlist
E-03248,2026-05-03,Sonntag,07:47,U-0102,S-041,25,Handy,Autoplay
E-03249,2026-05-03,Sonntag,09:09,U-0014,S-020,162,Handy,Playlist
E-03250,2026-05-03,Sonntag,09:16,U-0001,S-041,64,Handy,Playlist
E-03251,2026-05-03,Sonntag,12:05,U-0051,S-062,302,Handy,Autoplay
E-03252,2026-05-03,Sonntag,13:39,U-0025,S-064,241,Handy,Album
E-03253,2026-05-03,Sonntag,13:59,U-0078,S-008,212,Handy,Playlist
E-03254,2026-05-03,Sonntag,15:37,U-0084,S-032,239,Handy,Suche
E-03255,2026-05-03,Sonntag,15:40,U-0106,S-098,257,Handy,Album
E-03256,2026-05-03,Sonntag,17:52,U-0170,S-114,100,Handy,Playlist
E-03257,2026-05-03,Sonntag,17:55,U-0085,S-084,190,Smart Speaker,Playlist
E-03258,2026-05-03,Sonntag,18:02,U-0063,s-029,9,Tablet,Autoplay
E-03259,2026-05-03,Sonntag,18:43,U-0174,S-064,20,Smart Speaker,Suche
E-03260,2026-05-03,Sonntag,19:44,U-0002,S-093,211,Desktop,Suche
E-03261,2026-05-03,Sonntag,20:05,U-0190,S-024,17,Smart Speaker,Autoplay
E-03262,2026-05-03,Sonntag,20:21,U-0007,S-036,194,Smart Speaker,Album
E-03263,2026-05-03,Sonntag,20:26,U-0195,S-062,203,Handy,Autoplay
E-03264,2026-05-03,Sonntag,20:42,U-0031,S-078,14,Handy,Suche
E-03265,2026-05-03,Sonntag,21:42,U-0126,S-031,242,Smart Speaker,Playlist
E-03266,2026-05-03,Sonntag,21:51,U-0058,S-101,147,Handy,Playlist
E-03267,2026-05-03,Sonntag,21:54,U-0177,S-052,204,Smart Speaker,Playlist
E-03268,2026-05-03,Sonntag,22:13,U-0011,S-037,111,Handy,Playlist
E-03269,2026-05-03,Sonntag,22:52,U-0088,S-037,141,Smart Speaker,Autoplay
E-03270,2026-05-03,Sonntag,22:58,U-0053,S-047,22,Desktop,Autoplay
E-03271,2026-05-04,Montag,00:02,U-0077,s-104,35,Tablet,Playlist
E-03272,2026-05-04,Montag,05:28,U-0143,s-021,223,Tablet,Album
E-03273,2026-05-04,Montag,06:35,U-0026,S-031,242,Handy,Suche
E-03274,2026-05-04,Montag,07:08,U-0011,S-002,19,Handy,Playlist
E-03275,2026-05-04,Montag,07:34,U-0031,S-002,152,Desktop,Album
E-03276,2026-05-04,Montag,08:06,U-0078,S-066,25,Handy,Playlist
E-03277,2026-05-04,Montag,08:31,U-0157,S-064,241,Handy,Suche
E-03278,2026-05-04,Montag,08:57,U-0140,S-041,29,Handy,Suche
E-03279,2026-05-04,Montag,08:58,U-0021,S-002,4,Handy,Playlist
E-03280,2026-05-04,Montag,09:22,,S-062,302,Desktop,Autoplay
E-03281,2026-05-04,Montag,11:09,U-0083,S-023,145,Handy,Autoplay
E-03282,2026-05-04,Montag,12:41,U-0071,S-086,151,Desktop,Autoplay
E-03283,2026-05-04,Montag,13:16,U-0015,S-041,189,Smart Speaker,Playlist
E-03284,2026-05-04,Montag,13:21,U-0088,S-029,17,Desktop,Autoplay
E-03285,2026-05-04,Montag,14:02,U-0126,S-020,162,Desktop,Autoplay
E-03286,2026-05-04,Montag,14:38,U-0091,S-041,15,Handy,Playlist
E-03287,2026-05-04,Montag,15:31,U-0058,S-026,245,Desktop,Suche
E-03288,2026-05-04,Montag,16:16,U-0020,S-008,212,Handy,Suche
E-03289,2026-05-04,Montag,16:31,U-0072,S-064,110,Desktop,Playlist
E-03290,2026-05-04,Montag,16:55,U-0051,S-062,302,Smart Speaker,Playlist
E-03291,2026-05-04,Montag,17:52,U-0010,S-002,152,Smart Speaker,Album
E-03292,2026-05-04,Montag,18:07,U-0049,S-002,152,Smart Speaker,Playlist
E-03293,2026-05-04,Montag,19:02,U-0022,S-011,20,Smart Speaker,Suche
E-03294,2026-05-04,Montag,19:15,U-0125,s-100,129,Tablet,Playlist
E-03295,2026-05-04,Montag,19:35,U-0162,S-070,85,Smart Speaker,Autoplay
E-03296,2026-05-04,Montag,20:31,U-0033,S-081,362,Handy,Album
E-03297,2026-05-04,Montag,20:55,U-0063,S-010,158,,Playlist
E-03298,2026-05-04,Montag,21:46,U-0058,S-041,189,Handy,Autoplay
E-03299,2026-05-04,Montag,21:49,U-0037,S-085,212,Handy,Playlist
E-03300,2026-05-04,Montag,21:58,U-0151,S-086,6,Handy,Suche
E-03301,2026-05-04,Montag,22:05,U-0167,s-079,3,Tablet,Autoplay
E-03302,2026-05-05,Dienstag,01:53,U-0095,S-066,260,Handy,Suche
E-03303,2026-05-05,Dienstag,06:08,U-0029,s-070,6,Tablet,Playlist
E-03304,2026-05-05,Dienstag,07:02,U-0146,S-002,9,Handy,Autoplay
E-03305,2026-05-05,Dienstag,07:14,U-0138,S-069,69,Handy,Album
E-03306,2026-05-05,Dienstag,08:11,U-0173,S-120,7,Handy,Playlist
E-03307,2026-05-05,Dienstag,09:29,U-0107,S-002,23,Smart Speaker,Autoplay
E-03308,2026-05-05,Dienstag,10:24,U-0063,S-078,59,Handy,Autoplay
E-03309,2026-05-05,Dienstag,10:47,U-0089,s-062,230,Tablet,Album
E-03310,2026-05-05,Dienstag,11:20,U-0199,S-090,10,Handy,Autoplay
E-03311,2026-05-05,Dienstag,11:25,U-0017,S-096,196,Handy,Suche
E-03312,2026-05-05,Dienstag,11:28,U-0072,S-021,12,Desktop,Autoplay
E-03313,2026-05-05,Dienstag,16:01,U-0182,S-003,181,Desktop,Playlist
E-03314,2026-05-05,Dienstag,16:56,U-0031,S-064,198,Desktop,Playlist
E-03315,2026-05-05,Dienstag,17:32,U-0151,S-002,152,Smart Speaker,Suche
E-03316,2026-05-05,Dienstag,18:54,U-0010,S-114,416,Desktop,Album
E-03317,2026-05-05,Dienstag,19:03,U-0176,s-009,223,Tablet,Autoplay
E-03318,2026-05-05,Dienstag,19:32,U-0123,S-052,19,Handy,Autoplay
E-03319,2026-05-05,Dienstag,19:42,U-0145,S-011,85,Handy,Suche
E-03320,2026-05-05,Dienstag,19:49,U-0156,S-055,316,Smart Speaker,Playlist
E-03321,2026-05-05,Dienstag,21:23,U-0181,s-021,223,Tablet,Playlist
E-03322,2026-05-05,Dienstag,22:57,U-0105,S-088,19,Desktop,Suche
E-03323,2026-05-05,Dienstag,22:58,U-0109,s-086,20,Tablet,Autoplay
E-03324,2026-05-05,Dienstag,23:47,U-0139,S-019,12,Desktop,Suche
E-03325,2026-05-06,Mittwoch,05:12,U-0097,S-041,189,handy,Playlist
E-03326,2026-05-06,Mittwoch,07:19,U-0013,S-002,13,,Autoplay
E-03327,2026-05-06,Mittwoch,07:39,U-0066,S-021,21,handy,Playlist
E-03328,2026-05-06,Mittwoch,08:21,U-0143,S-011,164,Desktop,Album
E-03329,2026-05-06,Mittwoch,08:36,U-0063,s-057,308,Tablet,Playlist
E-03330,2026-05-06,Mittwoch,08:49,U-0117,S-064,91,Smart Speaker,Autoplay
E-03331,2026-05-06,Mittwoch,09:32,U-0176,S-002,152,Handy,Album
E-03332,2026-05-06,Mittwoch,11:55,U-0088,S-115,341,Desktop,Album
E-03333,2026-05-06,Mittwoch,13:52,U-0107,S-066,260,Desktop,Suche
E-03334,2026-05-06,Mittwoch,14:05,U-0127,S-026,245,Handy,Playlist
E-03335,2026-05-06,Mittwoch,14:44,U-0087,s-002,152,Tablet,Suche
E-03336,2026-05-06,Mittwoch,15:09,U-0008,S-019,163,Handy,Suche
E-03337,2026-05-06,Mittwoch,15:38,U-0151,S-024,221,Desktop,Playlist
E-03338,2026-05-06,Mittwoch,16:27,U-0084,s-002,81,Tablet,Playlist
E-03339,2026-05-06,Mittwoch,17:34,U-0049,S-044,21,Desktop,Suche
E-03340,2026-05-06,Mittwoch,17:44,U-0182,S-088,212,Handy,Playlist
E-03341,2026-05-06,Mittwoch,18:19,U-0013,S-062,69,Smartphone,Playlist
E-03342,2026-05-06,Mittwoch,18:27,U-0060,S-077,6,Desktop,Playlist
E-03343,2026-05-06,Mittwoch,18:28,U-0176,S-088,160,Handy,Autoplay
E-03344,2026-05-06,Mittwoch,19:29,U-0178,S-039,124,Handy,Suche
E-03345,2026-05-06,Mittwoch,19:37,U-0056,S-068,111,Smart Speaker,Autoplay
E-03346,2026-05-06,Mittwoch,20:52,U-0038,s-037,226,Tablet,Suche
E-03347,2026-05-06,Mittwoch,20:54,U-0079,S-066,260,Handy,Playlist
E-03348,2026-05-06,Mittwoch,21:27,U-0030,S-114,23,Desktop,Playlist
E-03349,2026-05-06,Mittwoch,21:33,U-0049,s-041,26,Tablet,Playlist
E-03350,2026-05-06,Mittwoch,23:51,U-0007,S-112,369,,Suche
E-03351,2026-05-07,Donnerstag,00:46,U-0060,S-078,116,Handy,Autoplay
E-03352,2026-05-07,Donnerstag,05:12,U-0045,S-040,150,Smart Speaker,Playlist
E-03353,2026-05-07,Donnerstag,06:07,U-0135,S-062,302,Handy,Playlist
E-03354,2026-05-07,Donnerstag,07:15,U-0028,S-004,156,Desktop,Playlist
E-03355,2026-05-07,Donnerstag,07:25,U-0060,s-055,316,Tablet,Autoplay
E-03356,2026-05-07,Donnerstag,08:15,U-0002,S-086,339,Handy,Suche
E-03357,2026-05-07,Donnerstag,08:49,U-0027,S-001,223,Handy,Playlist
E-03358,2026-05-07,Donnerstag,08:55,U-0096,S-062,4,Handy,Album
E-03359,2026-05-07,Donnerstag,09:04,U-0151,S-107,24,Handy,Playlist
E-03360,2026-05-07,Donnerstag,09:52,U-0063,S-120,12,handy,Playlist
E-03361,2026-05-07,Donnerstag,10:25,U-0112,S-094,211,Smart Speaker,Album
E-03362,2026-05-07,Donnerstag,10:34,U-0007,S-011,132,Desktop,Playlist
E-03363,2026-05-07,Donnerstag,11:34,U-0019,s-062,302,Tablet,Suche
E-03364,2026-05-07,Donnerstag,11:58,U-0070,S-083,18,Handy,Playlist
E-03365,2026-05-07,Donnerstag,12:21,U-0103,S-105,202,Handy,Playlist
E-03366,2026-05-07,Donnerstag,16:25,U-0200,S-029,7,Handy,Playlist
E-03367,2026-05-07,Donnerstag,16:51,U-0063,S-053,52,Handy,Autoplay
E-03368,2026-05-07,Donnerstag,17:02,U-0067,s-047,168,Tablet,Album
E-03369,2026-05-07,Donnerstag,17:28,U-0063,S-046,273,,Playlist
E-03370,2026-05-07,Donnerstag,18:35,U-0111,s-078,16,Tablet,Album
E-03371,2026-05-07,Donnerstag,18:37,U-0081,S-020,162,Handy,Album
E-03372,2026-05-07,Donnerstag,18:51,U-0181,S-073,223,Handy,Album
E-03373,2026-05-07,Donnerstag,18:54,U-0146,S-002,152,Smartphone,Autoplay
E-03374,2026-05-07,Donnerstag,19:16,U-0189,S-031,242,Handy,Playlist
E-03375,2026-05-07,Donnerstag,19:20,U-0005,S-031,242,Smart Speaker,Playlist
E-03376,2026-05-07,Donnerstag,19:29,U-0102,S-026,164,Smart Speaker,Playlist
E-03377,2026-05-07,Donnerstag,19:34,U-0182,S-031,242,Smart Speaker,Playlist
E-03378,2026-05-07,Donnerstag,19:54,U-0191,s-067,51,Tablet,Playlist
E-03379,2026-05-07,Donnerstag,19:56,U-0094,S-066,214,Smart Speaker,Autoplay
E-03380,2026-05-07,Donnerstag,20:05,U-0151,S-012,21,Smart Speaker,Playlist
E-03381,2026-05-07,Donnerstag,20:26,U-0170,S-108,68,Desktop,Playlist
E-03382,2026-05-07,Donnerstag,21:12,U-0070,S-002,152,Handy,Autoplay
E-03383,2026-05-07,Donnerstag,21:18,U-0010,S-041,189,Handy,Album
E-03384,2026-05-08,Freitag,05:39,U-0020,S-002,17,Handy,Playlist
E-03385,2026-05-08,Freitag,05:45,U-0035,S-015,160,Desktop,Playlist
E-03386,2026-05-08,Freitag,06:12,U-0169,S-005,205,Handy,Suche
E-03387,2026-05-08,Freitag,07:02,U-0164,S-069,48,Handy,Playlist
E-03388,2026-05-08,Freitag,07:14,U-0191,S-003,181,Smart Speaker,Autoplay
E-03389,2026-05-08,Freitag,07:21,U-0027,S-078,80,Handy,Autoplay
E-03390,2026-05-08,Freitag,07:59,U-0011,S-105,202,Handy,Suche
E-03391,2026-05-08,Freitag,08:04,U-0132,S-037,41,Handy,Autoplay
E-03392,2026-05-08,Freitag,08:25,U-0077,S-002,152,Handy,Suche
E-03393,2026-05-08,Freitag,11:40,U-0083,S-064,8,Desktop,Album
E-03394,2026-05-08,Freitag,11:58,U-0189,S-064,241,Smart Speaker,Playlist
E-03395,2026-05-08,Freitag,12:08,U-0133,S-004,156,Desktop,Playlist
E-03396,2026-05-08,Freitag,13:24,U-0142,S-074,6,handy,Playlist
E-03397,2026-05-08,Freitag,15:07,U-0057,S-002,152,Desktop,Playlist
E-03398,2026-05-08,Freitag,15:21,U-0153,S-002,152,,Autoplay
E-03399,2026-05-08,Freitag,15:24,U-0139,S-002,129,Handy,Playlist
E-03400,2026-05-08,Freitag,16:37,U-0060,S-096,36,,Playlist
E-03401,2026-05-08,Freitag,16:59,U-0037,S-021,223,Handy,Autoplay
E-03402,2026-05-08,Freitag,17:50,U-0045,S-041,189,Smart Speaker,Playlist
E-03403,2026-05-08,Freitag,17:59,U-0108,s-062,19,Tablet,Album
E-03404,2026-05-08,Freitag,18:27,U-0007,S-092,154,Handy,Suche
E-03405,2026-05-08,Freitag,18:32,U-0146,S-070,62,Desktop,Playlist
E-03406,2026-05-08,Freitag,18:44,U-0119,S-055,245,Smart Speaker,Autoplay
E-03407,2026-05-08,Freitag,18:44,,S-051,148,Handy,Suche
E-03408,2026-05-08,Freitag,19:05,U-0058,S-011,3,Handy,Playlist
E-03409,2026-05-08,Freitag,19:19,U-0070,S-029,181,Handy,Playlist
E-03410,2026-05-08,Freitag,19:40,U-0045,S-002,12,Handy,Autoplay
E-03411,2026-05-08,Freitag,19:41,U-0056,S-090,239,Desktop,Playlist
E-03412,2026-05-08,Freitag,20:09,U-0095,S-090,239,Smart Speaker,Autoplay
